individualnumber,gender,city_code,dateofbirth
95723810,E,61.0,1945.0
93467871,E,10.0,1986.0
94951282,E,16.0,1975.0
93498520,K,,1969.0
98744712,E,39.0,1996.0
102200370,K,10.0,1945.0
92751604,K,7.0,1996.0
93522725,E,36.0,1980.0
100277900,E,35.0,1994.0
21972117,E,10.0,1985.0
92608473,K,17.0,1967.0
97449559,E,41.0,1991.0
94618221,K,,1989.0
97886334,E,6.0,2001.0
96880930,E,34.0,1997.0
98611451,E,45.0,1995.0
98707354,K,59.0,1976.0
101313688,K,35.0,1996.0
23741607,E,23.0,1977.0
95057871,E,34.0,1981.0
43269739,K,,1986.0
95529373,K,6.0,1977.0
95625419,K,6.0,1964.0
99858642,K,1.0,1979.0
98006728,E,1.0,1992.0
19079256,E,6.0,1981.0
99520605,E,21.0,1976.0
99394175,E,48.0,1991.0
101969105,E,41.0,1990.0
94028731,K,1.0,1994.0
100209220,K,,1994.0
98127795,E,9.0,1984.0
97103202,E,,1976.0
90911028,E,,1974.0
94231875,K,6.0,1976.0
93871040,K,7.0,1971.0
100540956,K,35.0,2001.0
82798525,K,67.0,1994.0
101195517,K,10.0,2001.0
96313973,K,35.0,1970.0
101139582,E,,1985.0
97185647,K,41.0,1986.0
88720404,E,26.0,1962.0
99253919,E,61.0,1965.0
94990251,K,9.0,1964.0
102178571,K,46.0,1986.0
94877382,K,20.0,1997.0
100360528,E,34.0,1977.0
98297211,E,9.0,1962.0
97256264,E,35.0,1951.0
98036582,K,60.0,1978.0
44874768,K,6.0,1978.0
101843573,E,59.0,1960.0
98717142,E,10.0,1990.0
93143231,K,65.0,1994.0
94839269,K,34.0,1969.0
93708108,K,35.0,1983.0
100681803,E,35.0,1940.0
98062459,E,35.0,1977.0
88187930,K,,1987.0
95501130,K,26.0,1947.0
100642773,K,34.0,1980.0
94355430,E,34.0,1985.0
89253082,K,,1976.0
24780800,K,34.0,1988.0
85354369,E,7.0,1983.0
101179815,K,78.0,1968.0
96652479,E,34.0,1985.0
101458308,E,,1991.0
101779236,E,31.0,1994.0
94374333,K,23.0,1971.0
93786862,E,,1973.0
93343174,E,6.0,1979.0
86576865,K,35.0,1981.0
101673932,K,35.0,1992.0
98227124,E,,1981.0
96728215,E,34.0,1960.0
99754602,E,9.0,1996.0
98215868,E,81.0,1975.0
92745915,K,,1981.0
97928525,K,34.0,1971.0
101224025,E,,1984.0
96081709,K,38.0,1985.0
79721301,K,9.0,1969.0
101999020,E,26.0,1981.0
93998795,K,,1981.0
96320682,E,41.0,1984.0
96282590,E,9.0,1959.0
97723015,K,,1983.0
94945919,E,,1983.0
100623258,E,41.0,1955.0
101823425,K,34.0,1971.0
94027385,E,,1976.0
101371764,K,61.0,1998.0
100565039,K,34.0,1988.0
78145453,K,,1977.0
102089295,E,34.0,1988.0
93352106,E,,1984.0
39836492,E,34.0,1978.0
95721730,K,,1987.0
93358733,K,,1976.0
99915841,E,1.0,1976.0
86549968,E,6.0,1994.0
100195945,E,,1997.0
97694099,K,7.0,1977.0
95622931,E,38.0,1975.0
94897570,K,,1987.0
91521440,E,35.0,1955.0
98960275,K,,1959.0
91109564,K,,1989.0
98589305,E,42.0,2001.0
100490588,E,25.0,1987.0
97763921,K,47.0,1996.0
96164602,E,35.0,1997.0
95226410,E,54.0,1969.0
96759394,K,54.0,1991.0
100482125,K,15.0,1971.0
93877749,K,26.0,1978.0
97520258,K,,1974.0
95078324,K,7.0,1986.0
99322130,E,20.0,1995.0
96148370,E,38.0,1964.0
101308182,K,6.0,1995.0
98900914,E,27.0,1998.0
99451170,K,,1961.0
101291420,E,17.0,1985.0
100805827,K,35.0,2001.0
101212605,E,,1999.0
22928356,E,34.0,1981.0
49638915,K,,1975.0
101339973,K,34.0,1985.0
96809089,K,41.0,1981.0
100500906,E,4.0,1959.0
100353146,E,,1991.0
94040578,K,68.0,1985.0
96138378,K,6.0,1989.0
98177755,E,36.0,1989.0
44003155,E,3.0,1988.0
98263401,K,,1996.0
95580006,K,7.0,1997.0
94150511,K,26.0,1995.0
21395025,K,34.0,1954.0
95299454,K,6.0,1975.0
92822425,K,33.0,1956.0
96345825,E,42.0,1979.0
79012069,E,,1976.0
101572706,E,,2000.0
101003812,K,38.0,1982.0
93151408,K,21.0,1992.0
101411610,E,,1966.0
98513386,K,9.0,1999.0
94276533,E,21.0,1986.0
99588204,K,7.0,1990.0
80612061,E,,1991.0
93235586,E,1.0,1951.0
96494788,K,35.0,1985.0
22306259,E,10.0,1960.0
101463263,K,34.0,1991.0
99386120,K,34.0,1951.0
96169496,E,59.0,1989.0
96959133,E,,1983.0
90364137,K,34.0,1979.0
93584227,E,14.0,1976.0
98748199,K,47.0,1994.0
92878829,K,,1996.0
97376719,E,,1985.0
98130527,E,34.0,1999.0
102097819,K,6.0,2003.0
20701638,K,,1961.0
94605802,E,,1977.0
94139785,K,,1996.0
94832846,K,,1986.0
96124083,E,6.0,1975.0
84654803,K,41.0,1988.0
97198657,K,,1992.0
97815982,E,45.0,1955.0
100224983,E,28.0,1993.0
93085889,K,,1982.0
96643364,E,67.0,1976.0
97799260,E,35.0,1982.0
88848037,K,,1987.0
96740756,E,54.0,1986.0
93608432,E,,1990.0
101108504,K,,1998.0
94750605,E,41.0,1971.0
93797506,E,,1979.0
100927220,K,,1983.0
101931747,E,5.0,1988.0
74913331,E,54.0,1985.0
101660514,K,,1998.0
96918349,E,26.0,1981.0
101870775,K,9.0,1998.0
98758048,K,35.0,1999.0
102051815,K,7.0,1962.0
94484327,K,33.0,1948.0
102218539,K,63.0,1994.0
98576825,E,34.0,1998.0
98378758,K,41.0,1990.0
89097002,K,16.0,1965.0
95910865,E,35.0,1980.0
102174737,E,,1976.0
92859375,K,34.0,1975.0
102093863,K,6.0,1994.0
93317480,E,16.0,1987.0
98916616,K,34.0,1960.0
93455778,K,,1999.0
21003459,E,,1972.0
96613245,E,22.0,1999.0
97295620,K,,1983.0
100054812,K,35.0,1974.0
87935926,E,35.0,1969.0
97793020,K,6.0,1967.0
94110604,E,,1963.0
93695771,E,1.0,1982.0
95475518,E,48.0,1989.0
94049163,E,39.0,1967.0
94920103,K,,1991.0
94164194,E,7.0,1970.0
22355771,E,34.0,1971.0
101390871,K,59.0,1958.0
87976180,K,,1985.0
101455677,K,20.0,1999.0
101655538,K,16.0,1965.0
99378534,K,41.0,2002.0
93025794,E,45.0,1978.0
101378065,E,34.0,1988.0
95285893,E,34.0,1974.0
94989700,K,41.0,1970.0
102036990,K,,1976.0
92856092,K,16.0,1999.0
91207812,E,34.0,1980.0
89865452,E,61.0,1986.0
97244110,E,34.0,1975.0
100212442,K,6.0,1984.0
86191070,K,6.0,1986.0
99235077,E,48.0,1992.0
93025855,E,,1975.0
94158219,E,24.0,1981.0
95563713,K,61.0,1998.0
91574643,K,,1974.0
16985942,E,34.0,1978.0
51572437,E,16.0,1989.0
98972204,E,7.0,1990.0
101805643,E,,1956.0
95560491,E,34.0,2046.0
96155405,E,,1978.0
101184627,K,,1992.0
93396499,E,34.0,1996.0
100418747,E,63.0,1992.0
88608799,K,38.0,1966.0
94793734,K,26.0,1974.0
100743509,K,6.0,1999.0
93486509,K,20.0,1968.0
75895325,K,34.0,1982.0
101357673,K,33.0,1980.0
99855481,E,7.0,1974.0
98871937,E,22.0,1982.0
97792286,K,26.0,1980.0
100558982,E,10.0,2000.0
99753052,K,34.0,1981.0
8183152,K,,1986.0
94210137,E,59.0,1993.0
18628207,K,,1959.0
94151184,E,62.0,1951.0
60061294,E,45.0,1986.0
99485102,K,34.0,1953.0
65874157,K,6.0,1961.0
98760597,E,,1987.0
89910375,K,38.0,1988.0
89091700,K,27.0,1995.0
93282671,K,6.0,1992.0
79708678,K,34.0,1962.0
95848160,K,63.0,1992.0
96580903,E,,1974.0
99431043,K,41.0,1996.0
93933480,K,9.0,1974.0
94169618,E,14.0,1972.0
101515038,E,16.0,1963.0
96650256,K,60.0,2000.0
98524234,E,61.0,1957.0
93815410,E,35.0,1997.0
96736188,K,7.0,1946.0
96596952,E,35.0,1949.0
96604660,E,49.0,1993.0
93442503,E,34.0,1982.0
98715184,E,7.0,1977.0
100325841,E,35.0,1983.0
89963496,K,35.0,1988.0
102222230,K,42.0,1995.0
88291684,K,,1969.0
8193552,K,6.0,1985.0
97683903,K,67.0,1990.0
98819632,K,56.0,1995.0
100261056,K,42.0,1986.0
97421785,E,36.0,1983.0
92991372,E,16.0,1968.0
94959989,K,34.0,1981.0
46017246,K,6.0,1969.0
97887659,E,56.0,1984.0
94005239,K,35.0,1966.0
101584574,K,34.0,1997.0
98563754,K,34.0,1997.0
101593363,E,67.0,1983.0
89552762,K,35.0,1994.0
100333284,K,7.0,1984.0
54127465,K,34.0,1961.0
98534226,E,55.0,2000.0
90635818,K,67.0,1996.0
95795569,K,26.0,1987.0
98156017,K,26.0,1990.0
98728133,E,55.0,2001.0
98631292,E,31.0,1979.0
95860150,E,46.0,1997.0
94199594,E,35.0,1965.0
99584431,K,7.0,1984.0
98688960,K,,1985.0
92841002,E,34.0,1979.0
94475212,K,,1980.0
96390218,E,60.0,1974.0
98000671,K,34.0,1968.0
94843225,E,35.0,1999.0
97113316,E,7.0,1975.0
95493218,E,7.0,1992.0
99908520,E,34.0,1988.0
94209321,K,16.0,1978.0
20926928,E,,1986.0
98384794,E,,1995.0
96132260,E,34.0,1942.0
95842980,K,,1984.0
97786046,K,,1984.0
99279123,K,26.0,1982.0
85278816,K,59.0,1974.0
99583962,K,27.0,1994.0
99694507,K,41.0,1989.0
55353000,K,34.0,1963.0
95491403,K,6.0,1959.0
96592853,K,35.0,1980.0
95817225,E,59.0,1977.0
102036643,K,37.0,2002.0
99312872,E,2.0,1963.0
96421071,K,1.0,2000.0
96304368,E,,1992.0
96995818,K,34.0,1994.0
97816022,K,34.0,1982.0
94440647,E,34.0,1977.0
101100592,E,6.0,2001.0
99865738,K,7.0,1999.0
100598420,K,38.0,1997.0
93688776,K,46.0,1995.0
101716714,E,39.0,1995.0
95576519,E,33.0,1979.0
97271741,K,35.0,1969.0
18646559,E,,1965.0
91732904,E,33.0,1979.0
101825566,K,16.0,1980.0
97213604,E,55.0,1983.0
92931542,K,34.0,1975.0
93842654,K,34.0,1979.0
101688410,K,55.0,1988.0
97108891,E,65.0,1995.0
100281978,K,20.0,1962.0
97859029,E,7.0,1999.0
100084849,E,,1977.0
99763982,K,7.0,1995.0
101262361,E,6.0,1978.0
82335587,K,35.0,1993.0
67445376,K,48.0,1969.0
98799158,K,7.0,1978.0
94184647,K,9.0,1983.0
5389559,K,33.0,1962.0
24264211,K,34.0,1968.0
100725380,K,34.0,1992.0
93098144,E,7.0,1993.0
92819998,E,38.0,1964.0
97037458,K,9.0,1996.0
95652030,E,6.0,1958.0
92983052,K,35.0,1974.0
73599662,K,,1977.0
98823506,E,,1977.0
95815614,E,6.0,1975.0
4723334,E,,1955.0
96303695,E,6.0,1981.0
97188970,E,6.0,1990.0
93761433,E,,1987.0
96383774,E,,1969.0
90053649,K,34.0,1983.0
88350025,E,34.0,1961.0
99345866,K,,1976.0
93308752,K,,1990.0
101550499,E,33.0,1975.0
24608019,E,35.0,1964.0
94867287,E,35.0,1998.0
96599562,K,1.0,2000.0
93541893,K,,1989.0
99065497,E,22.0,1982.0
95395010,K,27.0,1986.0
92896794,E,15.0,1992.0
98639469,E,48.0,1993.0
99004954,K,38.0,1991.0
93924731,E,27.0,1977.0
96337362,E,54.0,1992.0
37719829,K,6.0,1978.0
101343929,K,6.0,1960.0
100380838,E,45.0,2001.0
100763411,E,5.0,1981.0
93070982,E,34.0,1994.0
97797037,E,,1980.0
93693079,E,59.0,1977.0
96558105,E,55.0,1996.0
96731273,E,,1974.0
96152713,K,41.0,1996.0
96239501,E,35.0,1959.0
101018616,E,35.0,1956.0
98550254,K,52.0,1994.0
101541323,E,41.0,1989.0
84961293,E,71.0,1986.0
3730267,K,34.0,1957.0
93497887,K,,1976.0
45842711,E,10.0,1982.0
78654292,E,52.0,1956.0
60552229,E,34.0,1966.0
98636920,K,39.0,1974.0
94013130,K,41.0,1975.0
101410916,E,7.0,1978.0
101664245,E,6.0,1984.0
100720955,E,32.0,2002.0
90317969,K,10.0,1975.0
57622765,E,41.0,1980.0
97577783,E,21.0,1984.0
21670744,K,,1965.0
94679824,E,34.0,1962.0
95316338,E,,1956.0
94136155,K,35.0,1965.0
84304000,K,,1981.0
94550845,E,,1991.0
100617058,E,34.0,1982.0
94350780,K,,1983.0
99910009,K,1.0,1982.0
9351997,E,32.0,1976.0
98290481,K,35.0,1983.0
93144495,E,34.0,1980.0
99467116,E,6.0,1971.0
101421663,E,36.0,1980.0
100600439,K,,1998.0
17319962,K,,1974.0
643968,K,34.0,1946.0
91380776,E,35.0,1987.0
101239563,K,34.0,1996.0
99135319,E,27.0,1994.0
100676766,K,41.0,1996.0
98813371,K,44.0,1975.0
96588550,K,1.0,1964.0
88013048,K,10.0,1967.0
100133402,K,,1996.0
96795059,E,7.0,1976.0
95301044,E,,1985.0
95847670,K,,1966.0
95624460,E,34.0,1964.0
92998468,E,35.0,1984.0
100253348,E,33.0,1964.0
96195047,K,6.0,1995.0
93059644,E,,1950.0
100218457,K,6.0,1980.0
94544748,K,34.0,1957.0
101726359,E,22.0,1954.0
22288620,E,,1977.0
97491994,K,16.0,1989.0
93346640,E,35.0,1990.0
99573827,E,35.0,1985.0
17133620,E,,1986.0
97529434,K,27.0,1980.0
94886945,K,59.0,2000.0
21406159,K,34.0,1954.0
93969614,E,72.0,1974.0
101255509,E,35.0,1990.0
98699278,K,59.0,1990.0
97384692,K,6.0,1985.0
96248229,K,,1995.0
92867226,E,35.0,1977.0
97260281,K,17.0,1971.0
5613421,E,34.0,1969.0
96905318,K,34.0,2001.0
94231120,K,,1970.0
20137352,E,47.0,1989.0
97046573,K,35.0,1994.0
100439383,E,,1983.0
88801604,E,,1974.0
96551722,E,,1975.0
98418257,K,77.0,1986.0
97582208,K,21.0,1988.0
97262626,K,35.0,1977.0
95025916,K,34.0,1996.0
97587714,E,33.0,1980.0
101769896,K,26.0,1997.0
100553476,E,35.0,1981.0
101576111,E,42.0,1985.0
55307240,E,34.0,1973.0
96161094,K,22.0,1996.0
76216579,K,6.0,1985.0
101496032,E,20.0,1988.0
91091048,K,,1998.0
96476211,K,34.0,1961.0
95926016,E,38.0,1987.0
96630659,E,33.0,1973.0
96166192,E,34.0,1995.0
95581535,K,,1971.0
99443645,K,,1997.0
102154467,E,,1987.0
4520087,K,,1960.0
101610390,K,,1984.0
94738838,K,54.0,1943.0
94410793,E,33.0,1985.0
96620932,K,11.0,1997.0
100747322,K,10.0,1992.0
94992371,E,34.0,1987.0
48631879,E,34.0,1966.0
99177041,E,7.0,1989.0
98928463,K,1.0,1997.0
100406532,K,6.0,1968.0
97017535,K,35.0,1994.0
98996470,E,20.0,1988.0
95376229,K,35.0,1968.0
95967799,K,55.0,1990.0
101611124,E,,1990.0
99227266,E,37.0,1972.0
95680864,K,38.0,1989.0
98902647,K,,1979.0
100922366,K,47.0,1994.0
97875240,K,17.0,2000.0
101382021,E,5.0,1961.0
95061255,E,65.0,1981.0
95948488,K,35.0,1971.0
102105302,K,42.0,1974.0
99109625,E,34.0,1979.0
100356347,E,16.0,1930.0
100885477,K,34.0,1994.0
102225839,E,,1990.0
98465199,K,,2000.0
95997367,E,63.0,1981.0
101376637,E,6.0,1988.0
101360018,E,,1988.0
95115579,E,26.0,1965.0
93984418,E,7.0,1981.0
94592424,K,,1951.0
75138804,K,54.0,1957.0
82651682,E,34.0,1975.0
95822853,K,34.0,1965.0
94136685,E,,1981.0
95206527,E,7.0,1989.0
99224656,K,42.0,1989.0
87377758,E,6.0,1961.0
95915290,E,,1999.0
101706905,K,,1956.0
100681252,K,6.0,1964.0
98650725,E,7.0,1995.0
102115294,E,55.0,1970.0
95962844,E,6.0,1976.0
95708760,K,48.0,1971.0
95302308,K,,1975.0
93198941,K,38.0,1996.0
96497255,K,47.0,1987.0
100841940,E,3.0,1984.0
95531085,E,14.0,1985.0
98455941,K,,1976.0
68883843,E,13.0,1987.0
98592363,K,7.0,1979.0
99479392,K,34.0,1990.0
101491260,E,,1993.0
101547399,E,46.0,1992.0
99033094,E,9.0,1991.0
92585103,E,35.0,1980.0
101954524,E,,1991.0
88830642,K,,1992.0
101404819,E,,1993.0
91768039,K,35.0,1985.0
20805983,E,,1981.0
95150857,E,6.0,1980.0
95616283,K,,1996.0
99816838,K,38.0,2002.0
100134952,K,31.0,1991.0
100061969,E,67.0,1968.0
94484857,E,,1980.0
99971755,E,77.0,1955.0
98444542,K,,1979.0
21655511,E,3.0,1981.0
85111459,E,,1976.0
90542239,K,20.0,1956.0
98522745,E,38.0,1956.0
98920408,E,22.0,1985.0
77705374,E,34.0,1951.0
94644281,E,,1968.0
100852605,E,1.0,1972.0
99904768,K,14.0,1987.0
24728127,E,,1971.0
98936640,E,,1982.0
3652981,E,34.0,1950.0
99153692,K,,1994.0
99513671,E,16.0,1999.0
96960315,K,41.0,1960.0
94107035,E,35.0,1976.0
97604537,K,59.0,1968.0
97930033,K,25.0,1998.0
18409584,K,,1967.0
95732170,K,35.0,1992.0
94034786,E,1.0,1971.0
96864799,E,7.0,1980.0
94026813,K,34.0,2000.0
94323801,E,34.0,1967.0
44598273,E,25.0,1977.0
95400434,E,7.0,1987.0
98478821,K,,1983.0
43799031,K,,1965.0
95240011,E,34.0,1965.0
93502251,K,,1963.0
96700073,K,7.0,2000.0
94786188,K,34.0,1998.0
83311728,E,35.0,1968.0
101069718,K,7.0,1996.0
93305591,K,,1999.0
99711126,E,12.0,1988.0
101086827,K,34.0,1979.0
101712268,K,22.0,1997.0
96863392,K,34.0,1980.0
90417420,E,,1987.0
91262136,E,,1969.0
44886207,K,,1957.0
80344233,E,,1966.0
96419582,K,,1993.0
99737615,K,6.0,1981.0
98109584,K,3.0,1994.0
100588081,E,7.0,1987.0
93521358,K,,1987.0
94847303,K,,1981.0
66236399,K,6.0,1990.0
94635492,K,60.0,1956.0
101842511,K,,1997.0
98071349,E,77.0,1974.0
99835415,K,2.0,1997.0
80137642,K,7.0,1984.0
98041108,K,35.0,1986.0
93057217,K,,1988.0
97451944,K,38.0,1984.0
98858233,E,,1977.0
102203489,E,35.0,1997.0
97278511,E,34.0,1994.0
97871549,E,34.0,2001.0
96876545,K,61.0,1964.0
88780478,E,10.0,1974.0
101109890,K,54.0,2002.0
96204019,K,34.0,1986.0
67961822,E,45.0,1980.0
96052160,K,35.0,1967.0
100953688,E,34.0,1975.0
98828991,K,34.0,2000.0
99397029,K,81.0,1981.0
98786943,K,15.0,1982.0
99314523,K,9.0,1976.0
87378145,K,34.0,1985.0
94583900,E,,1975.0
96418991,K,6.0,1999.0
96698462,E,55.0,1985.0
95500966,E,34.0,2000.0
99206874,K,27.0,1996.0
94602008,K,,1983.0
93528189,K,39.0,1966.0
102000263,E,18.0,1959.0
98332794,E,43.0,1994.0
90206282,E,33.0,1986.0
24362459,E,48.0,1967.0
102260770,K,10.0,1975.0
97294661,E,41.0,1976.0
95778847,E,7.0,1974.0
93454146,E,34.0,1982.0
101637674,E,,1983.0
92231915,E,34.0,1973.0
96920877,K,,1982.0
101047511,E,15.0,1984.0
95619892,K,3.0,1997.0
98835843,E,7.0,1988.0
101236606,K,,1994.0
99464689,K,38.0,1998.0
97300493,E,26.0,1953.0
69181708,K,34.0,1994.0
85230242,E,,1985.0
100572522,K,35.0,1998.0
93714449,E,38.0,1987.0
98514221,E,35.0,1948.0
95811515,K,34.0,1966.0
102208383,E,,2000.0
94778215,E,65.0,1986.0
98488262,K,,1997.0
95959336,K,6.0,1980.0
96944960,K,,1992.0
96975609,K,48.0,1963.0
92981155,E,6.0,1970.0
102013069,E,,1996.0
98704906,E,38.0,1998.0
92638224,K,9.0,1984.0
96971102,E,45.0,1988.0
100686329,K,6.0,2002.0
94845345,E,32.0,1988.0
93476475,K,34.0,1941.0
74912168,K,,1990.0
93387485,E,,1971.0
24325692,E,7.0,1983.0
94921264,K,10.0,1977.0
90481879,K,7.0,1976.0
97012090,E,,1980.0
101595565,K,,1991.0
95202714,E,26.0,1991.0
97676235,E,34.0,1956.0
98486855,E,51.0,1997.0
93298270,E,,1986.0
91383916,E,34.0,1946.0
97824933,E,25.0,1977.0
96538895,E,7.0,1984.0
93534694,K,45.0,1977.0
99919164,K,21.0,1995.0
94543993,E,41.0,1985.0
97113764,K,21.0,1966.0
98118964,K,31.0,2001.0
95407265,K,,1986.0
99885293,E,34.0,1964.0
93236360,E,,1982.0
95442951,K,35.0,1947.0
73070042,E,1.0,1972.0
100188460,K,5.0,1993.0
100338830,E,1.0,2003.0
65971732,E,35.0,1962.0
100608616,K,,1989.0
88825870,K,34.0,1986.0
98890901,E,28.0,1982.0
93915677,E,,1974.0
96954279,E,7.0,1980.0
95790124,K,35.0,1987.0
101093189,K,,1990.0
89292438,K,38.0,1966.0
94074367,E,,1988.0
98088315,E,34.0,1968.0
95769181,E,6.0,1940.0
96837698,E,35.0,1988.0
90731782,K,26.0,1986.0
99465974,E,34.0,1997.0
102167803,E,68.0,1978.0
101872018,K,,1965.0
95050529,K,3.0,1996.0
79668464,K,45.0,1989.0
97049917,K,38.0,1971.0
99789390,E,1.0,1979.0
93508735,E,35.0,1982.0
94138418,E,35.0,1959.0
92846222,E,26.0,1955.0
98596176,K,63.0,1995.0
102058543,K,16.0,1986.0
101958011,E,,1980.0
97113030,E,,1987.0
98039089,E,,1988.0
93806478,E,50.0,1979.0
93273392,K,1.0,1995.0
86297209,E,34.0,1985.0
94891349,K,41.0,1997.0
89597746,E,,1982.0
98850647,E,,1992.0
97018656,E,34.0,1987.0
94956073,E,52.0,1965.0
96918450,K,7.0,1987.0
92902483,E,7.0,1942.0
96828848,E,34.0,1979.0
10362539,E,35.0,1960.0
97925547,E,48.0,1976.0
98017351,E,,1971.0
100659901,K,7.0,1949.0
93762064,K,,1979.0
100751726,K,35.0,1997.0
94452698,E,,1956.0
102011927,K,33.0,1974.0
92849770,E,34.0,1964.0
12737955,K,7.0,1987.0
97746179,K,1.0,1997.0
97777501,E,42.0,1977.0
94139764,K,,1994.0
98206038,K,34.0,2000.0
96570421,E,,1983.0
102189806,E,6.0,1987.0
101249391,K,,1978.0
93542280,K,,1987.0
101512937,E,33.0,1981.0
94402269,K,7.0,1965.0
97920632,E,,1990.0
94870019,K,,1985.0
97034419,E,27.0,1984.0
101983297,E,65.0,1967.0
90361607,K,48.0,1988.0
100240378,E,29.0,1980.0
96261300,E,10.0,1983.0
94511468,E,9.0,1966.0
95583472,K,35.0,2000.0
98134788,K,6.0,1951.0
99476231,E,10.0,1984.0
96239562,E,16.0,1961.0
91239052,K,34.0,1985.0
101643302,E,34.0,1997.0
94112194,E,45.0,1987.0
100694649,E,26.0,1963.0
101911599,E,43.0,1997.0
95480513,E,,1949.0
93099347,K,9.0,1978.0
98414545,E,41.0,1985.0
88994899,E,35.0,1974.0
99002628,K,45.0,1980.0
96604557,E,7.0,1992.0
94456471,K,60.0,1980.0
4401426,K,34.0,1966.0
94485713,K,35.0,1994.0
97524723,K,6.0,2000.0
98409733,K,34.0,1998.0
89724828,E,34.0,1980.0
97204977,K,7.0,1975.0
95460855,K,,1989.0
94381673,K,20.0,1997.0
97440667,E,,2000.0
97247780,E,33.0,1994.0
96423130,K,47.0,1989.0
89758964,E,,1969.0
101223840,K,33.0,1984.0
94357590,E,34.0,1986.0
94421111,K,33.0,1995.0
100836964,E,,2001.0
99869204,K,34.0,1988.0
93209137,E,35.0,1972.0
7024604,K,,1981.0
95838412,K,68.0,1975.0
96440504,E,,1986.0
5305890,K,34.0,1964.0
98671830,E,54.0,1990.0
75532572,K,,1981.0
99277430,K,,1980.0
97106382,K,34.0,1979.0
96463445,K,,1977.0
96275166,E,48.0,1965.0
93393174,E,38.0,1958.0
94397232,K,61.0,1976.0
93468624,E,,1973.0
102184035,E,,1979.0
94808660,E,,1964.0
97175674,K,,1985.0
100445072,K,9.0,1995.0
75563160,E,48.0,1980.0
101743569,K,1.0,1980.0
99596278,K,34.0,1992.0
97720037,E,28.0,1989.0
99104384,E,35.0,1995.0
72242721,K,6.0,1979.0
95485529,E,35.0,1991.0
93191416,K,,1967.0
102175858,E,34.0,1985.0
93159972,K,,1964.0
96711329,K,59.0,1988.0
95192028,K,33.0,1985.0
96126081,K,,1999.0
100514221,E,38.0,1978.0
99458979,E,45.0,1966.0
99412710,K,66.0,1998.0
91927116,E,6.0,1990.0
93427922,E,1.0,2000.0
96849566,E,7.0,1999.0
93797811,E,,1990.0
95286932,K,11.0,1990.0
93641935,K,35.0,1967.0
95133136,E,44.0,1969.0
88826400,E,59.0,1954.0
80771729,E,,1965.0
91487283,K,34.0,1995.0
100685126,E,1.0,1997.0
99548051,E,6.0,1964.0
100316909,E,6.0,1976.0
43182297,K,,1988.0
101809374,K,31.0,1990.0
92493278,E,,1952.0
60834249,K,,1979.0
93714571,K,,1989.0
99173941,K,7.0,1983.0
77867856,K,33.0,1984.0
101453494,E,35.0,1973.0
102276451,E,53.0,1990.0
94516484,K,34.0,1970.0
101324658,E,31.0,1968.0
5825354,K,,1951.0
97689245,K,10.0,1996.0
10258642,E,71.0,1974.0
95199471,K,22.0,1981.0
100973855,E,47.0,1993.0
96465912,K,35.0,1994.0
59784309,K,38.0,1948.0
95111093,E,34.0,1962.0
95641201,E,59.0,1981.0
40454835,E,,1964.0
23037166,K,27.0,1965.0
94067719,E,35.0,1960.0
90527271,E,7.0,1988.0
94601192,E,,1987.0
97681924,K,,1985.0
92060867,K,6.0,1955.0
93860924,K,34.0,1982.0
99843306,E,35.0,1987.0
100941473,K,,1984.0
100607922,E,,1972.0
96416217,E,35.0,1976.0
96483307,K,59.0,1987.0
94430695,E,34.0,1989.0
95005095,E,27.0,1988.0
93999895,K,7.0,1972.0
96610797,E,7.0,1999.0
95530065,E,34.0,1972.0
98280264,E,35.0,2001.0
97738206,K,76.0,1972.0
78775685,E,,1958.0
98768549,E,6.0,1944.0
93689958,E,34.0,1958.0
94639957,K,34.0,1945.0
21186068,E,,1959.0
93004687,E,10.0,1986.0
93849260,K,,1974.0
101842042,K,16.0,1985.0
94213786,E,35.0,1990.0
21179359,K,6.0,1974.0
93585470,K,,1983.0
100515628,E,35.0,1992.0
101583941,K,42.0,1987.0
95476067,K,6.0,1979.0
92650214,E,35.0,1972.0
99846385,K,,1987.0
97628803,E,42.0,1972.0
93258954,E,34.0,1977.0
86321414,E,9.0,1973.0
96171677,E,16.0,1994.0
16839894,E,34.0,1980.0
49270187,K,,1986.0
89205160,E,26.0,1965.0
96393072,K,55.0,1944.0
97317255,E,10.0,1980.0
98925893,K,74.0,1987.0
98040088,E,80.0,1998.0
94926301,K,33.0,1947.0
101788248,K,34.0,1982.0
95110664,K,34.0,1962.0
98808191,K,7.0,1988.0
94230630,E,27.0,1980.0
100263094,K,48.0,1961.0
101569850,E,,1991.0
39954213,E,,1965.0
102242376,K,,1990.0
88898302,E,10.0,1952.0
93242253,K,34.0,1955.0
92146309,K,34.0,1983.0
97298678,E,31.0,1974.0
98125734,K,,1982.0
94975384,E,41.0,1984.0
101272536,E,34.0,1986.0
100428840,K,35.0,1984.0
96813289,E,2.0,1994.0
93665223,K,34.0,1990.0
100029097,E,14.0,1985.0
98423334,K,6.0,1996.0
99837535,K,32.0,1985.0
97225838,K,25.0,1994.0
101226593,E,,1977.0
18390456,E,,1976.0
98140090,E,,1990.0
82310402,E,6.0,1980.0
100954544,E,10.0,1945.0
98829174,K,20.0,1994.0
99747260,K,55.0,1997.0
3899988,E,55.0,1978.0
100644933,K,,1994.0
60763815,E,,1979.0
97052119,E,,1979.0
101477291,K,54.0,1986.0
