individualnumber,category_number,hakkedis_amt,odul_amt,response
99314926,9046,85.0,8.0,0
99113485,9003,7.0,1.0,0
94847920,9031,29.0,2.0,0
96659222,9006,32.0,3.0,0
99587566,9019,21.0,2.0,0
94715866,9022,77.0,7.0,0
93748025,9029,38.0,3.0,0
97619178,9019,37.0,3.0,0
101205251,9000,17.0,1.0,0
94882104,9017,15.0,1.0,0
97356644,9007,19.0,1.0,0
100286677,9046,85.0,8.0,0
95416411,9046,78.0,7.0,1
96492187,9017,24.0,2.0,0
101751826,9046,85.0,8.0,0
95475807,9032,33.0,3.0,0
96423469,9008,17.0,1.0,0
98460103,9006,32.0,3.0,0
95357952,9022,60.0,6.0,0
100650279,9058,23.0,2.0,0
92940053,9031,29.0,2.0,0
94748113,9031,29.0,2.0,0
98279028,9004,74.0,7.0,0
98829174,9046,85.0,8.0,0
96487108,9006,32.0,3.0,0
95475518,9000,16.0,1.0,0
101863017,9046,85.0,8.0,0
95778563,9006,32.0,3.0,0
95865776,9006,33.0,3.0,0
101338337,9017,15.0,1.0,0
79031491,9027,66.0,9.0,0
97910850,9018,15.0,1.0,0
96349888,9017,39.0,3.0,0
3325863,9055,36.0,3.0,0
94473705,9011,13.0,1.0,0
95725054,9003,7.0,1.0,0
53514309,9043,33.0,3.0,0
101017265,9056,26.0,2.0,0
96059280,9022,48.0,4.0,0
94313854,9017,30.0,3.0,0
99592342,9037,30.0,3.0,0
94526981,9035,28.0,2.0,0
70383232,9036,16.0,2.0,1
94695693,9008,21.0,2.0,0
101351808,9046,85.0,8.0,0
102253060,9046,85.0,8.0,0
95938462,9046,85.0,8.0,0
50979001,9018,20.0,2.0,0
99789291,9046,85.0,8.0,0
101984284,9039,51.0,5.0,0
93039684,9004,75.0,7.0,0
95643463,9058,23.0,2.0,0
13067270,9003,7.0,1.0,0
93544572,9059,28.0,4.0,0
95944161,9046,85.0,8.0,0
99622135,9000,23.0,2.0,0
13770453,9022,60.0,6.0,0
95709570,9037,39.0,3.0,0
93041814,9055,12.0,1.0,0
99333295,9011,14.0,1.0,0
98046037,9046,85.0,8.0,0
97535541,9044,67.0,6.0,0
93282523,9019,40.0,4.0,0
94534771,9046,85.0,8.0,0
97027149,9036,18.0,2.0,0
95651903,9046,117.0,17.0,0
101690628,9046,85.0,8.0,0
98154712,9052,38.0,3.0,0
101932694,9046,85.0,8.0,0
102082734,9046,85.0,8.0,0
97463882,9035,30.0,3.0,0
101110477,9046,56.0,5.0,0
101393856,9036,9.0,1.0,0
99283985,9038,20.0,2.0,0
82516876,9048,38.0,3.0,0
93427922,9000,15.0,1.0,0
99609155,9030,18.0,1.0,0
93989387,9039,34.0,3.0,0
3382848,9054,34.0,3.0,0
98029308,9006,32.0,3.0,0
92510859,9035,38.0,3.0,0
96366266,9044,29.0,4.0,0
84452883,9022,43.0,4.0,0
93137267,9006,32.0,3.0,0
101378079,9039,34.0,3.0,0
96069136,9022,78.0,7.0,0
94693600,9032,36.0,3.0,0
102006408,9000,16.0,1.0,0
62484641,9059,27.0,2.0,0
95102321,9028,72.0,7.0,0
99573827,9049,40.0,6.0,0
102044708,9046,85.0,8.0,0
93898564,9036,9.0,1.0,0
95553801,9027,37.0,3.0,0
95993262,9032,33.0,3.0,0
101358899,9041,26.0,2.0,0
100377744,9010,16.0,1.0,0
96457076,9046,85.0,8.0,0
98633706,9020,10.0,1.0,0
93321181,9006,40.0,4.0,0
89145418,9048,43.0,4.0,0
95679209,9000,15.0,1.0,0
95742318,9010,16.0,1.0,0
100726729,9006,32.0,3.0,0
97396087,9019,48.0,4.0,0
92199848,9006,69.0,6.0,0
93195823,9005,11.0,1.0,0
96917902,9032,33.0,3.0,0
99758057,9006,48.0,4.0,0
98537179,9002,11.0,1.0,0
100333964,9000,16.0,1.0,0
101282765,9046,136.0,13.0,0
10925837,9032,41.0,4.0,0
101359556,9035,27.0,2.0,0
92601935,9038,16.0,1.0,0
102062571,9046,85.0,8.0,0
94968393,9004,66.0,6.0,0
95395010,9038,16.0,1.0,0
58929485,9032,44.0,4.0,0
102200833,9046,85.0,8.0,0
93641935,9019,21.0,2.0,0
96463724,9060,104.0,15.0,0
99254871,9000,19.0,2.0,0
96010730,9053,28.0,2.0,0
44051128,9017,17.0,1.0,0
95379091,9039,52.0,5.0,0
101993646,9046,85.0,8.0,0
97374934,9037,30.0,3.0,0
95790124,9059,27.0,2.0,0
97164918,9046,85.0,8.0,0
99109261,9027,37.0,3.0,0
88608799,9022,48.0,4.0,0
102246670,9046,85.0,8.0,0
93556143,9044,56.0,5.0,0
98623264,9061,38.0,3.0,0
98380112,9004,66.0,6.0,0
100304923,9035,27.0,2.0,0
93553174,9020,8.0,1.0,0
94522759,9027,38.0,5.0,0
100174249,9000,15.0,1.0,0
94061757,9004,66.0,6.0,0
96837652,9001,19.0,1.0,0
95677268,9035,43.0,4.0,0
98551852,9032,33.0,3.0,0
44683750,9035,54.0,8.0,1
22248803,9010,30.0,3.0,1
97326398,9003,7.0,1.0,0
18644579,9032,33.0,3.0,0
93890350,9046,85.0,8.0,0
100604406,9041,26.0,2.0,0
79081609,9055,20.0,3.0,0
96258669,9001,20.0,2.0,1
85136757,9039,67.0,10.0,1
89197735,9008,23.0,3.0,0
95550209,9000,15.0,1.0,0
99830909,9012,28.0,2.0,0
94734320,9019,22.0,2.0,0
98868662,9031,33.0,3.0,0
99629970,9003,7.0,1.0,0
90141328,9019,26.0,2.0,0
97022804,9046,85.0,8.0,0
99741899,9008,17.0,1.0,0
95709227,9022,43.0,4.0,0
97819053,9029,43.0,4.0,0
96684694,9027,37.0,3.0,0
99347674,9054,34.0,3.0,0
87155290,9024,23.0,3.0,0
97298039,9046,85.0,8.0,0
102051815,9022,60.0,6.0,0
97219196,9004,66.0,6.0,0
65874157,9059,28.0,2.0,0
92417394,9009,16.0,2.0,0
23297397,9012,45.0,4.0,0
93127740,9008,22.0,2.0,0
21409684,9011,13.0,1.0,1
92901259,9021,90.0,9.0,1
13522895,9022,78.0,7.0,1
100444534,9032,33.0,3.0,0
95471482,9060,57.0,5.0,0
97473877,9000,16.0,1.0,0
96124083,9001,20.0,2.0,0
95616693,9006,34.0,3.0,0
101697458,9022,60.0,6.0,0
96516772,9056,62.0,6.0,0
96887400,9042,34.0,3.0,0
16596052,9035,38.0,5.0,0
98682470,9022,62.0,6.0,0
101418668,9046,85.0,8.0,0
94077675,9006,33.0,3.0,0
93926700,9027,42.0,4.0,0
98325510,9031,37.0,3.0,0
100611270,9049,32.0,3.0,0
89694810,9012,28.0,2.0,0
99903502,9041,66.0,9.0,0
47648671,9035,43.0,4.0,0
98714573,9020,8.0,1.0,0
97728079,9035,28.0,2.0,0
94252171,9046,85.0,8.0,0
94365869,9039,34.0,3.0,0
92865699,9021,34.0,5.0,0
95002393,9022,60.0,6.0,0
96046661,9046,85.0,8.0,0
94083499,9010,18.0,1.0,0
91607530,9046,85.0,8.0,0
97525217,9019,26.0,2.0,0
100102682,9000,17.0,1.0,0
95395991,9000,15.0,1.0,0
94051843,9000,17.0,1.0,0
93375463,9031,29.0,2.0,0
99165977,9003,9.0,1.0,0
76831654,9046,85.0,8.0,0
85715192,9018,15.0,1.0,0
84616735,9001,30.0,3.0,0
93172999,9022,60.0,6.0,0
93445280,9022,43.0,4.0,0
100401876,9010,16.0,1.0,0
101600298,9022,60.0,6.0,0
99395320,9001,19.0,1.0,0
88946406,9008,22.0,2.0,0
100608616,9000,15.0,1.0,0
60443937,9010,16.0,1.0,0
99326259,9032,33.0,3.0,0
95333658,9003,7.0,1.0,0
101650435,9046,85.0,8.0,0
92219698,9006,32.0,3.0,0
100578533,9021,66.0,6.0,0
97908302,9022,43.0,4.0,0
96895508,9017,18.0,1.0,0
99047380,9000,15.0,1.0,0
82361195,9015,21.0,2.0,0
101921417,9022,60.0,6.0,0
85518659,9008,25.0,3.0,0
97845821,9046,85.0,8.0,0
94042851,9053,28.0,2.0,0
101198305,9038,16.0,1.0,0
77945564,9029,38.0,5.0,0
96168507,9017,16.0,1.0,0
22657067,9044,40.0,4.0,0
43183742,9037,30.0,3.0,0
101716929,9046,85.0,8.0,0
91439130,9007,27.0,2.0,0
95534113,9046,85.0,8.0,0
90032013,9039,34.0,3.0,0
101280538,9046,85.0,8.0,0
98543174,9029,38.0,3.0,0
93609488,9053,34.0,3.0,0
96153982,9003,8.0,1.0,0
95839218,9006,33.0,3.0,0
98905719,9002,11.0,1.0,0
96769155,9038,22.0,3.0,0
95070252,9015,22.0,2.0,0
19800654,9049,58.0,5.0,0
99364880,9004,66.0,6.0,0
92290140,9042,21.0,2.0,0
84077179,9018,15.0,1.0,0
98557208,9035,37.0,3.0,0
70005334,9024,23.0,2.0,0
93070824,9020,8.0,1.0,0
94913060,9038,17.0,1.0,0
101081628,9035,62.0,6.0,0
89344567,9031,31.0,3.0,0
100977185,9036,16.0,1.0,0
23302555,9036,16.0,1.0,0
96563891,9006,32.0,3.0,0
99339090,9017,19.0,1.0,0
93878594,9003,7.0,1.0,0
89145429,9049,32.0,3.0,0
94953841,9059,27.0,2.0,0
94369314,9017,16.0,1.0,0
99272383,9007,19.0,1.0,0
99616892,9018,19.0,1.0,0
99857230,9020,12.0,1.0,0
94691585,9022,60.0,6.0,0
93331760,9049,35.0,3.0,0
97305720,9028,64.0,6.0,0
94484327,9037,30.0,3.0,0
96700073,9036,9.0,1.0,0
100590212,9017,15.0,1.0,0
94862735,9017,18.0,1.0,0
98589634,9046,85.0,8.0,0
98044761,9006,36.0,3.0,0
97332049,9027,40.0,4.0,0
98033976,9018,15.0,1.0,0
82208845,9049,32.0,3.0,0
97001246,9035,27.0,2.0,0
94506638,9000,15.0,1.0,0
98558407,9038,17.0,1.0,0
93343174,9000,15.0,1.0,0
91944237,9017,17.0,1.0,0
95625419,9004,66.0,6.0,0
97607443,9022,43.0,4.0,0
84270784,9042,26.0,2.0,0
95279475,9056,26.0,2.0,0
95484615,9022,58.0,5.0,0
94206130,9029,38.0,5.0,0
92987126,9038,16.0,1.0,0
94272146,9019,21.0,2.0,0
100208387,9017,15.0,1.0,0
98496030,9018,15.0,1.0,0
96133555,9022,60.0,6.0,0
95533445,9019,21.0,2.0,0
101541108,9060,104.0,10.0,0
80891646,9039,34.0,3.0,0
96982502,9035,32.0,3.0,0
101630243,9004,83.0,8.0,0
98960247,9053,28.0,2.0,0
97863563,9046,85.0,8.0,0
101612174,9022,60.0,6.0,0
99650331,9022,43.0,4.0,0
98437114,9019,21.0,2.0,0
77957046,9000,15.0,1.0,0
88004040,9017,30.0,3.0,0
99298618,9018,15.0,1.0,0
99750202,9017,24.0,2.0,0
48933288,9035,28.0,2.0,0
100278016,9027,37.0,3.0,0
96315178,9046,56.0,5.0,0
96405648,9035,29.0,2.0,0
95178100,9043,32.0,3.0,0
97510464,9043,57.0,5.0,0
91997182,9046,85.0,8.0,0
98961695,9060,45.0,4.0,1
99835606,9039,34.0,3.0,0
23419806,9012,48.0,4.0,1
89057998,9046,129.0,12.0,1
84236969,9022,90.0,9.0,0
99579980,9017,15.0,1.0,0
98252880,9035,49.0,4.0,0
10457804,9059,57.0,8.0,0
98800088,9006,32.0,3.0,0
97479087,9004,66.0,6.0,0
97738836,9027,44.0,4.0,0
78761396,9036,9.0,1.0,0
102013069,9046,85.0,8.0,0
100787649,9022,43.0,4.0,0
100227493,9007,19.0,1.0,0
92723742,9022,60.0,6.0,0
100002940,9039,48.0,4.0,0
93214178,9017,19.0,1.0,0
57812064,9042,19.0,1.0,0
77732785,9003,10.0,1.0,0
97696499,9035,29.0,2.0,0
96652479,9019,22.0,2.0,0
93169293,9042,23.0,2.0,0
96097854,9046,85.0,8.0,0
96090122,9004,66.0,6.0,0
73705735,9036,18.0,1.0,0
97233083,9022,43.0,4.0,0
94451112,9022,43.0,4.0,0
19811019,9059,27.0,2.0,0
86549968,9043,32.0,3.0,0
98770090,9030,20.0,2.0,0
100155883,9046,85.0,8.0,0
101691238,9046,84.0,8.0,0
93538594,9035,27.0,2.0,0
99965106,9022,43.0,4.0,0
75805323,9017,15.0,1.0,0
89866402,9000,15.0,1.0,0
97955810,9008,17.0,1.0,0
99742185,9004,66.0,6.0,0
94363322,9046,85.0,8.0,0
96338406,9011,14.0,2.0,0
96166400,9000,15.0,1.0,0
98859559,9046,85.0,8.0,0
100409326,9007,19.0,1.0,0
94838162,9017,22.0,2.0,0
13100080,9032,45.0,6.0,1
99299428,9008,17.0,1.0,0
95641311,9024,23.0,2.0,0
101326835,9039,52.0,5.0,0
93073280,9006,44.0,4.0,0
94968028,9024,23.0,2.0,0
98835843,9021,48.0,4.0,0
100246506,9059,37.0,3.0,0
23280418,9018,28.0,4.0,0
20790298,9017,15.0,1.0,0
101988608,9038,20.0,2.0,0
101406391,9032,33.0,3.0,0
93882731,9055,14.0,1.0,0
97722655,9020,8.0,1.0,0
37752547,9056,27.0,4.0,0
95328787,9017,15.0,1.0,0
92827448,9037,41.0,6.0,0
94978611,9027,37.0,3.0,0
97749887,9055,12.0,1.0,0
100686060,9039,34.0,3.0,0
100198702,9022,43.0,4.0,0
99923327,9003,12.0,1.0,0
93848131,9022,44.0,6.0,0
49270187,9004,66.0,6.0,0
98412621,9046,85.0,8.0,0
93019068,9017,22.0,3.0,0
94742758,9001,20.0,2.0,0
93785029,9003,8.0,1.0,0
102221424,9046,85.0,8.0,0
95824721,9015,21.0,2.0,0
97712388,9019,21.0,2.0,0
93658303,9046,69.0,6.0,0
39989151,9035,40.0,4.0,0
95515365,9039,34.0,3.0,0
97145730,9029,38.0,3.0,0
7963797,9060,48.0,7.0,0
97128301,9019,21.0,2.0,0
93201098,9000,30.0,4.0,0
16529192,9046,85.0,8.0,0
101735043,9046,85.0,8.0,0
12185308,9032,90.0,9.0,0
93040066,9002,22.0,2.0,0
101320785,9039,52.0,5.0,0
74500235,9058,26.0,3.0,0
96161959,9046,85.0,8.0,0
94272657,9029,38.0,3.0,0
101898475,9022,60.0,6.0,0
96125275,9059,35.0,3.0,0
101903697,9038,20.0,2.0,0
97634721,9029,38.0,3.0,0
24608019,9022,43.0,4.0,0
99318646,9046,85.0,8.0,0
101193288,9019,21.0,2.0,0
100468623,9058,23.0,2.0,0
94757275,9000,29.0,2.0,0
81761008,9027,38.0,5.0,0
94938832,9027,37.0,3.0,0
99181543,9027,37.0,3.0,0
95778944,9035,30.0,3.0,0
94568955,9000,37.0,3.0,0
19189855,9046,74.0,7.0,0
94314055,9000,18.0,1.0,0
93343466,9035,39.0,3.0,0
45272730,9038,17.0,1.0,0
97239913,9039,34.0,3.0,0
42962528,9015,21.0,2.0,0
100592325,9019,31.0,3.0,0
96180133,9036,41.0,4.0,0
93849042,9019,39.0,5.0,0
93336263,9059,28.0,2.0,0
93870001,9035,27.0,2.0,0
100179291,9043,32.0,3.0,0
94545730,9035,27.0,2.0,0
58856580,9003,13.0,1.0,0
93061233,9005,14.0,1.0,0
96058621,9021,34.0,3.0,0
99822154,9003,12.0,1.0,0
96974848,9008,17.0,1.0,0
93216798,9039,48.0,4.0,0
94329108,9048,66.0,6.0,0
93053697,9043,38.0,3.0,0
90620227,9008,17.0,1.0,0
96417015,9001,24.0,2.0,0
95768405,9059,28.0,2.0,0
99801360,9000,15.0,1.0,0
88304825,9027,37.0,3.0,0
96094282,9006,48.0,4.0,0
97298750,9024,23.0,2.0,0
96528963,9003,23.0,2.0,0
21060960,9020,12.0,1.0,0
99005073,9059,27.0,2.0,0
98213814,9056,26.0,2.0,0
93326759,9038,16.0,1.0,0
98677461,9000,15.0,1.0,0
89180173,9039,34.0,3.0,0
101320983,9027,37.0,3.0,0
95887445,9022,60.0,6.0,0
99101081,9046,56.0,5.0,0
94620053,9035,30.0,3.0,0
5239391,9036,12.0,1.0,0
91236853,9019,21.0,2.0,0
96684008,9021,34.0,3.0,0
98763656,9029,38.0,3.0,0
99118574,9012,28.0,2.0,0
95536496,9046,56.0,5.0,0
97003901,9041,70.0,7.0,0
89418681,9000,16.0,1.0,0
101208928,9024,23.0,2.0,0
98987453,9022,48.0,4.0,0
96709361,9019,21.0,2.0,0
91720394,9036,15.0,2.0,0
101020322,9009,16.0,1.0,0
99343926,9000,15.0,1.0,0
101175292,9061,121.0,12.0,0
17591097,9021,34.0,3.0,0
91598132,9039,34.0,3.0,0
101529838,9046,85.0,8.0,0
75267453,9011,13.0,1.0,0
95325842,9003,7.0,1.0,0
95876773,9037,30.0,3.0,0
101963320,9022,60.0,6.0,0
98751274,9061,38.0,3.0,0
95744598,9030,20.0,2.0,0
98102142,9037,30.0,3.0,0
94020357,9027,48.0,4.0,0
101332291,9022,60.0,6.0,0
50763107,9004,77.0,7.0,0
92243807,9019,21.0,2.0,0
99232029,9030,33.0,3.0,0
100778439,9029,56.0,5.0,0
94588653,9012,28.0,2.0,0
92645183,9012,33.0,3.0,0
98270590,9060,45.0,4.0,0
95957595,9005,11.0,1.0,0
95562029,9035,31.0,3.0,0
98100108,9049,32.0,3.0,0
89407327,9036,21.0,3.0,1
93959809,9046,118.0,11.0,0
99509819,9035,30.0,3.0,0
94866552,9046,85.0,8.0,0
98376873,9017,17.0,1.0,0
93561380,9022,43.0,4.0,0
96432394,9039,34.0,3.0,0
97084128,9032,33.0,3.0,0
94083715,9042,24.0,2.0,0
97737556,9001,22.0,2.0,0
100997736,9003,10.0,1.0,0
100985806,9053,57.0,5.0,0
88381692,9046,56.0,5.0,0
91959358,9041,30.0,3.0,0
101756137,9046,85.0,8.0,0
98865706,9020,8.0,1.0,0
95062081,9017,15.0,1.0,0
98222032,9000,15.0,1.0,0
96199168,9009,15.0,1.0,0
95531160,9020,8.0,1.0,0
96771636,9046,85.0,8.0,0
95153739,9053,28.0,2.0,0
96728125,9046,56.0,5.0,0
93528919,9046,85.0,8.0,0
97553455,9008,17.0,1.0,0
95198185,9043,45.0,4.0,0
98596503,9038,17.0,1.0,0
95695964,9002,22.0,2.0,0
99953337,9058,23.0,2.0,0
101982193,9012,59.0,5.0,0
82329978,9035,30.0,3.0,0
97413424,9018,24.0,2.0,0
93025287,9046,85.0,8.0,0
96459768,9046,85.0,8.0,0
16055765,9006,33.0,3.0,0
94598099,9007,19.0,1.0,0
94939109,9017,16.0,1.0,0
93782132,9022,66.0,6.0,0
92477842,9017,15.0,1.0,0
101204504,9017,16.0,1.0,0
98006820,9000,15.0,1.0,0
97030453,9010,26.0,2.0,0
100073703,9005,10.0,1.0,0
95771304,9039,34.0,3.0,0
98933596,9021,34.0,3.0,0
97399116,9019,21.0,2.0,0
94763667,9021,39.0,3.0,0
93953475,9040,28.0,2.0,0
98692360,9000,15.0,1.0,0
101257932,9000,15.0,1.0,0
95880252,9017,36.0,3.0,0
100211051,9049,32.0,3.0,0
60924649,9058,29.0,4.0,1
68135096,9058,30.0,3.0,0
88520870,9009,22.0,3.0,0
94962221,9010,16.0,1.0,0
94084391,9008,39.0,3.0,0
99172606,9046,85.0,8.0,0
100239757,9044,66.0,6.0,0
94521979,9049,44.0,4.0,0
101253026,9017,17.0,1.0,0
95806709,9035,35.0,3.0,0
20397200,9036,35.0,5.0,1
96389799,9027,37.0,3.0,0
100518665,9049,33.0,3.0,0
92638812,9038,25.0,3.0,0
101728715,9046,85.0,8.0,0
101935538,9027,78.0,7.0,0
94219827,9056,26.0,2.0,0
43502955,9032,50.0,7.0,0
98218755,9042,36.0,3.0,0
96203759,9008,17.0,1.0,0
96721970,9046,56.0,5.0,0
101361341,9046,85.0,8.0,0
97876530,9048,39.0,3.0,0
99948461,9017,15.0,1.0,0
96733895,9015,21.0,2.0,0
102033995,9046,85.0,8.0,0
102189806,9046,85.0,8.0,0
89685135,9059,27.0,2.0,0
98496571,9027,37.0,3.0,0
101589580,9001,30.0,3.0,0
89838468,9007,24.0,3.0,1
95767281,9004,121.0,12.0,0
99202662,9018,15.0,1.0,0
93478789,9002,11.0,1.0,0
99399858,9059,29.0,2.0,0
96701065,9008,17.0,1.0,0
88939192,9006,48.0,4.0,0
100883720,9000,15.0,1.0,0
99721759,9018,15.0,1.0,0
95552236,9006,32.0,3.0,0
18606067,9020,25.0,3.0,0
95068765,9019,22.0,2.0,0
94825216,9032,33.0,3.0,0
99852900,9006,44.0,4.0,0
89391374,9007,19.0,1.0,0
96023228,9020,10.0,1.0,0
94471272,9017,17.0,1.0,0
95464258,9000,22.0,2.0,0
96409585,9000,23.0,2.0,0
97633229,9058,28.0,4.0,0
98839028,9046,85.0,8.0,0
82545066,9007,19.0,1.0,0
100873453,9046,85.0,8.0,0
96800277,9035,43.0,4.0,0
95819233,9039,52.0,5.0,0
41239382,9022,45.0,6.0,0
93318657,9036,17.0,1.0,1
101390871,9035,27.0,2.0,0
99062736,9037,30.0,3.0,0
100775798,9029,38.0,3.0,0
95565466,9017,15.0,1.0,0
97633686,9003,7.0,1.0,0
96597967,9000,31.0,3.0,0
101608243,9046,85.0,8.0,0
100066824,9032,33.0,3.0,0
100325700,9000,15.0,1.0,0
93303885,9059,27.0,2.0,0
95276480,9046,85.0,8.0,0
99705249,9032,33.0,3.0,0
94136355,9058,27.0,2.0,0
101490964,9029,38.0,3.0,0
94573128,9018,15.0,1.0,0
100504588,9037,30.0,3.0,0
101089983,9046,85.0,8.0,0
95093572,9035,27.0,2.0,0
93235586,9058,23.0,2.0,0
96143615,9061,43.0,4.0,0
96549536,9035,27.0,2.0,0
97628803,9039,40.0,4.0,0
94439769,9027,56.0,5.0,0
100262313,9017,29.0,2.0,0
101612967,9007,39.0,3.0,0
90592074,9006,36.0,3.0,1
94500730,9059,28.0,2.0,0
6918477,9046,85.0,8.0,0
96561934,9019,21.0,2.0,0
98376214,9017,22.0,2.0,0
88609823,9032,36.0,3.0,0
101856856,9046,85.0,8.0,0
95358986,9022,60.0,6.0,0
94844467,9036,9.0,1.0,0
100981506,9004,121.0,12.0,1
95012171,9007,19.0,1.0,0
95893394,9035,29.0,2.0,0
100924435,9046,85.0,8.0,0
94450995,9003,7.0,1.0,0
100217122,9019,21.0,2.0,0
97527732,9006,32.0,3.0,0
101398206,9036,19.0,1.0,0
96949477,9022,80.0,8.0,0
92865436,9017,15.0,1.0,0
94868142,9058,48.0,4.0,0
99337718,9046,56.0,5.0,0
101268544,9010,16.0,1.0,0
23641876,9035,38.0,3.0,0
16885988,9044,50.0,5.0,0
98706672,9037,30.0,3.0,0
95405283,9003,11.0,1.0,0
91256097,9006,32.0,3.0,0
100367993,9036,12.0,1.0,0
101698683,9046,85.0,8.0,0
100612148,9044,21.0,2.0,0
55508790,9049,48.0,4.0,0
98758396,9000,20.0,2.0,0
102090934,9046,85.0,8.0,0
99339394,9046,85.0,8.0,0
93813212,9005,14.0,2.0,0
97279922,9046,85.0,8.0,0
92929336,9022,56.0,5.0,0
98842448,9059,43.0,4.0,0
98123830,9059,40.0,4.0,0
97191217,9021,34.0,3.0,0
98330463,9000,16.0,1.0,0
13175347,9018,15.0,1.0,0
93745373,9021,40.0,4.0,0
94173522,9003,14.0,1.0,0
100381973,9046,122.0,12.0,0
93300898,9031,29.0,2.0,0
3165411,9059,27.0,2.0,0
76569808,9046,136.0,13.0,0
94619505,9035,30.0,3.0,0
96750721,9022,60.0,6.0,0
97670562,9055,10.0,1.0,0
94565800,9021,34.0,3.0,0
93901309,9046,85.0,8.0,0
95528690,9006,32.0,3.0,0
96148370,9040,23.0,2.0,0
96698691,9046,117.0,11.0,0
92966949,9027,37.0,3.0,0
19704346,9035,28.0,2.0,0
98834876,9032,33.0,3.0,0
96180767,9059,36.0,3.0,0
96493019,9017,18.0,1.0,0
93883645,9036,9.0,1.0,0
101913917,9022,60.0,6.0,0
101255780,9001,28.0,2.0,0
4458938,9007,19.0,1.0,0
88914041,9029,69.0,6.0,0
96663150,9018,15.0,1.0,0
6723489,9010,16.0,1.0,0
101422063,9046,85.0,8.0,0
99290331,9003,10.0,1.0,0
94408958,9029,38.0,3.0,0
92899681,9029,42.0,4.0,0
93166764,9031,73.0,7.0,0
3887275,9048,38.0,3.0,0
97284582,9059,27.0,2.0,0
93324796,9000,15.0,1.0,0
100358969,9000,19.0,1.0,0
99257285,9046,85.0,8.0,0
100443653,9049,48.0,4.0,0
88393660,9046,85.0,8.0,0
93950465,9021,36.0,3.0,0
97473415,9000,20.0,2.0,0
96659049,9004,66.0,6.0,0
43656591,9044,21.0,2.0,0
101457640,9037,30.0,3.0,0
97776329,9046,56.0,5.0,0
97106382,9035,27.0,2.0,0
90982916,9039,48.0,4.0,0
96647969,9046,85.0,8.0,0
13298592,9040,23.0,2.0,0
97529434,9000,18.0,1.0,0
95003956,9035,27.0,2.0,0
94617532,9027,78.0,7.0,0
100215038,9037,34.0,3.0,0
100106902,9048,43.0,4.0,0
85230242,9042,27.0,2.0,0
101160679,9049,32.0,3.0,0
101185090,9020,8.0,1.0,0
94222470,9027,66.0,9.0,0
18423115,9053,66.0,6.0,0
95182214,9017,24.0,2.0,0
101443590,9043,32.0,3.0,0
98430885,9037,65.0,9.0,0
95744049,9038,17.0,2.0,0
91330913,9006,42.0,6.0,1
93445764,9004,121.0,12.0,0
100509432,9029,38.0,3.0,0
94066149,9008,17.0,1.0,0
94086155,9000,22.0,3.0,0
93104358,9022,43.0,4.0,0
95406094,9027,37.0,3.0,0
94153700,9022,49.0,4.0,0
47781265,9035,76.0,7.0,0
96778191,9037,74.0,7.0,0
100864358,9046,85.0,8.0,0
97086616,9058,23.0,2.0,0
97416734,9046,85.0,8.0,0
95726445,9015,27.0,4.0,0
98743900,9030,18.0,1.0,0
93126527,9017,24.0,2.0,0
56596642,9022,43.0,4.0,0
95769055,9046,85.0,8.0,0
95806875,9017,15.0,1.0,0
7235500,9007,19.0,1.0,0
93210772,9000,15.0,1.0,0
98585466,9022,60.0,6.0,0
93741106,9000,19.0,1.0,0
62135774,9000,22.0,2.0,0
101451151,9021,34.0,3.0,0
92960017,9008,18.0,2.0,0
100403959,9019,37.0,3.0,0
101227734,9037,49.0,4.0,0
96557071,9056,28.0,2.0,0
89532565,9000,15.0,1.0,0
19270452,9000,15.0,1.0,0
20579826,9027,39.0,3.0,0
83854365,9046,56.0,8.0,0
91840050,9061,45.0,4.0,0
96880690,9006,32.0,3.0,0
96175610,9008,19.0,1.0,0
99448063,9038,20.0,2.0,0
92911050,9003,15.0,2.0,1
92682263,9008,17.0,1.0,0
95619892,9059,43.0,4.0,0
95628616,9042,17.0,1.0,0
101629685,9038,20.0,2.0,0
98712734,9036,18.0,1.0,0
93329374,9048,38.0,3.0,0
81402488,9059,40.0,4.0,0
89921098,9007,19.0,1.0,0
99424439,9022,43.0,4.0,0
98041108,9035,27.0,2.0,0
96430066,9007,49.0,7.0,0
98753121,9046,112.0,16.0,0
96209197,9022,43.0,4.0,0
88139156,9055,12.0,1.0,0
99677046,9000,17.0,1.0,0
99676693,9053,28.0,2.0,0
93865562,9017,15.0,1.0,0
98113348,9027,37.0,3.0,0
99676367,9035,43.0,4.0,0
97920569,9043,39.0,3.0,0
92832777,9032,33.0,3.0,0
100680554,9018,15.0,1.0,0
96572634,9056,26.0,2.0,0
90335087,9017,25.0,2.0,0
96832639,9027,37.0,3.0,0
94017422,9046,85.0,8.0,0
101465891,9035,30.0,3.0,0
95321233,9019,24.0,2.0,0
95418252,9032,33.0,3.0,0
92638001,9000,17.0,1.0,0
97486315,9046,85.0,8.0,0
93917333,9000,15.0,1.0,0
96005383,9046,85.0,8.0,0
98147186,9006,32.0,3.0,0
99437182,9015,21.0,2.0,0
100815908,9022,43.0,4.0,0
101945687,9012,59.0,5.0,0
93869409,9043,64.0,6.0,0
67482582,9017,15.0,1.0,0
102120560,9046,85.0,8.0,0
96238536,9039,79.0,7.0,0
92179898,9046,85.0,8.0,0
90122270,9022,60.0,6.0,0
